722695,"LAS CRUCES INTL",NM,-7.0,32.283,-106.917,1393
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
03/27/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,4.5,B,8,-2.6,B,8,58,A,7,859,E,9,310,B,8,6.0,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,4.3,B,8,-3.1,B,8,57,A,7,859,E,9,320,B,8,5.0,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,4.0,B,8,-3.7,B,8,55,A,7,859,E,9,330,B,8,4.0,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,4.1,B,8,-4.2,B,8,53,A,7,859,E,9,330,B,8,3.0,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,4.3,B,8,-4.1,B,8,52,A,7,859,E,9,340,B,8,2.0,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,07:00,123,1270,56,1,25,398,1,28,18,1,25,6000,1,25,25000,1,28,3500,1,25,380,1,45,0,B,8,0,B,8,5.7,B,8,-4.6,B,8,45,A,7,859,E,9,350,B,8,1.0,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,08:00,414,1373,273,1,25,782,1,28,37,1,25,29000,1,25,70500,1,28,7600,1,25,940,1,45,0,A,7,0,E,9,8.9,A,7,-3.8,A,7,39,A,7,859,E,9,0,A,7,0.0,A,7,80000,A,7,77777,A,7,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,09:00,684,1373,479,1,28,854,1,31,53,1,28,50600,1,28,83300,1,31,9000,1,28,1380,1,50,0,E,9,0,E,9,10.5,E,9,-2.2,E,9,40,A,7,859,E,9,40,E,9,1.0,E,9,-9900,?,0,21833,E,9,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,10:00,909,1373,630,1,28,855,1,31,64,1,28,66300,1,28,85200,1,31,9800,1,28,1840,1,50,1,E,9,1,E,9,12.1,E,9,-0.6,E,9,41,A,7,859,E,9,100,E,9,2.0,E,9,-9900,?,0,21667,E,9,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,11:00,1075,1373,753,1,28,845,1,31,91,1,28,78400,1,28,84600,1,31,12000,1,28,2840,1,50,1,E,9,1,E,9,14.7,E,9,-2.0,E,9,31,A,7,859,E,9,120,E,9,6.1,E,9,-9900,?,0,21500,E,9,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,12:00,1169,1373,926,1,28,997,1,31,77,1,28,96900,1,28,100200,1,31,11400,1,28,3130,1,50,2,E,9,1,E,9,16.4,E,9,-3.5,E,9,24,A,7,859,E,9,150,E,9,4.6,E,9,-9900,?,0,21333,E,9,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,13:00,1187,1373,913,1,28,919,1,31,119,1,28,94300,1,28,92100,1,31,14500,1,28,4380,1,50,2,E,9,2,E,9,17.0,E,9,-1.9,E,9,27,A,7,859,E,9,180,E,9,6.1,E,9,-9900,?,0,21167,E,9,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,14:00,1126,1373,896,1,28,964,1,31,105,1,28,92900,1,28,96600,1,31,13500,1,28,3440,1,50,3,E,9,2,E,9,17.6,E,9,-3.3,E,9,23,A,7,859,E,9,200,E,9,5.6,E,9,-9900,?,0,21000,E,9,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,15:00,990,1373,747,1,25,908,1,28,92,1,25,77800,1,25,90600,1,28,12200,1,25,2460,1,45,2,A,7,2,E,9,17.2,A,7,-2.7,A,7,25,A,7,859,E,9,240,A,7,5.1,A,7,96000,A,7,77777,A,7,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,16:00,790,1373,572,1,25,824,1,28,98,1,25,60300,1,25,81900,1,28,13000,1,25,2240,1,45,2,B,8,2,B,8,17.4,B,8,-1.3,B,8,28,A,7,859,E,9,230,B,8,7.7,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,17:00,538,1373,355,1,25,710,1,28,77,1,25,37600,1,25,67600,1,28,11000,1,25,1550,1,45,3,B,8,3,B,8,16.8,B,8,-1.8,B,8,28,A,7,859,E,9,210,B,8,10.3,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,18:00,253,1373,113,1,25,408,1,28,38,1,25,11800,1,25,30500,1,28,6200,1,25,710,1,45,3,A,7,3,E,9,16.1,A,7,-0.5,A,7,32,A,7,859,E,9,200,A,7,12.9,A,7,48000,A,7,77777,A,7,0.9,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,19:00,19,515,5,1,25,45,1,28,3,1,25,0,1,25,0,1,28,0,1,25,0,1,45,3,B,8,3,B,8,13.2,B,8,0.1,B,8,41,A,7,859,E,9,200,B,8,12.5,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,11.1,B,8,0.3,B,8,47,A,7,859,E,9,210,B,8,12.1,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,9.5,B,8,-1.4,B,8,46,A,7,859,E,9,210,B,8,11.7,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,8.2,B,8,-1.5,B,8,50,A,7,859,E,9,220,B,8,11.3,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,7.0,B,8,-1.5,B,8,54,A,7,859,E,9,220,B,8,10.9,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/27/1991,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,5.7,B,8,-1.6,B,8,58,A,7,859,E,9,230,B,8,10.5,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.071,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,4.4,B,8,-1.8,B,8,63,A,7,859,E,9,230,B,8,10.1,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,3.2,B,8,-2.1,B,8,67,A,7,859,E,9,240,B,8,9.7,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,2.1,B,8,-2.4,B,8,70,A,7,859,E,9,240,B,8,9.3,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,1.0,B,8,-2.7,B,8,74,A,7,859,E,9,250,B,8,8.9,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,0.2,B,8,-2.9,B,8,77,A,7,859,E,9,250,B,8,8.5,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,-0.5,B,8,-2.5,B,8,85,A,7,859,E,9,260,B,8,8.1,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,07:00,129,1315,52,1,25,225,1,28,29,1,25,5300,1,25,12700,1,28,4000,1,25,510,1,45,3,A,7,3,E,9,0.0,A,7,-2.7,A,7,80,A,7,859,E,9,260,A,7,7.7,A,7,64000,A,7,77777,A,7,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,08:00,420,1372,208,1,25,378,1,28,93,1,25,22100,1,25,33700,1,28,11700,1,25,1730,1,45,9,A,7,6,E,9,5.6,A,7,1.1,A,7,73,A,7,859,E,9,240,A,7,20.6,A,7,64000,A,7,6000,A,7,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,09:00,689,1372,346,1,25,290,1,28,200,1,25,37100,1,25,30100,1,28,22000,1,25,4510,1,45,9,A,7,6,E,9,6.7,A,7,1.1,A,7,67,A,7,859,E,9,250,A,7,20.6,A,7,64000,A,7,1050,A,7,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,10:00,914,1372,590,1,25,419,1,28,310,1,25,63300,1,25,44900,1,28,33300,1,25,8580,1,45,9,A,7,6,E,9,6.1,A,7,1.7,E,9,73,A,7,859,E,9,260,A,7,20.6,A,7,64000,A,7,1050,A,7,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,11:00,1079,1372,605,1,25,477,1,28,229,1,25,66100,1,25,49900,1,28,26800,1,25,7870,1,45,8,B,8,5,B,8,7.8,B,8,1.3,E,9,63,A,7,859,E,9,260,B,8,19.7,B,8,-9900,?,0,4542,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,12:00,1174,1372,691,1,25,554,1,28,217,1,25,73600,1,25,56500,1,28,25200,1,25,9440,1,45,7,B,8,5,B,8,9.1,B,8,0.8,E,9,56,A,7,859,E,9,260,B,8,18.9,B,8,-9900,?,0,8033,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,13:00,1191,1372,726,1,25,595,1,28,210,1,25,77700,1,25,60900,1,28,24800,1,25,9650,1,45,6,B,8,4,B,8,10.1,B,8,-0.6,E,9,47,A,7,859,E,9,260,B,8,18.0,B,8,-9900,?,0,11525,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,14:00,1129,1372,861,1,25,902,1,28,119,1,25,89000,1,25,90300,1,28,14500,1,25,3690,1,45,4,B,8,3,B,8,10.8,B,8,-1.0,E,9,43,A,7,859,E,9,260,B,8,17.1,B,8,-9900,?,0,15017,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,15:00,993,1372,699,1,25,754,1,28,153,1,25,74900,1,25,77100,1,28,18900,1,25,4570,1,45,3,B,8,3,B,8,11.2,B,8,-1.5,E,9,41,A,7,859,E,9,260,B,8,16.3,B,8,-9900,?,0,18508,B,8,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,16:00,793,1372,572,1,25,902,1,28,51,1,25,60600,1,25,89200,1,28,8900,1,25,1450,1,45,2,A,7,2,E,9,11.1,A,7,-2.9,E,9,36,A,7,859,E,9,260,A,7,15.4,A,7,80000,A,7,77777,A,7,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,17:00,541,1372,361,1,28,806,1,31,43,1,28,38300,1,28,76300,1,31,8100,1,28,1120,1,50,1,E,9,1,E,9,10.5,E,9,-4.3,E,9,34,A,7,859,E,9,280,E,9,15.6,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,18:00,256,1372,140,1,28,614,1,31,26,1,28,14900,1,28,49100,1,31,5800,1,28,650,1,50,1,E,9,1,E,9,8.9,E,9,-4.7,E,9,36,A,7,859,E,9,280,E,9,15.9,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,19:00,20,537,7,1,28,116,1,31,3,1,28,0,1,28,0,1,31,0,1,28,0,1,50,0,E,9,0,E,9,8.2,E,9,-4.2,E,9,40,A,7,859,E,9,200,E,9,14.1,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,8.6,E,9,-6.6,E,9,31,A,7,859,E,9,280,E,9,14.9,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,8.0,E,9,-8.0,E,9,29,A,7,859,E,9,270,E,9,15.2,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,8.4,E,9,-8.0,E,9,28,A,7,859,E,9,270,E,9,11.8,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,5.7,E,9,-8.0,E,9,34,A,7,859,E,9,260,E,9,11.0,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/28/1991,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,6.1,E,9,-8.0,E,9,33,A,7,859,E,9,270,E,9,10.3,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.072,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,4.5,E,9,-9.0,E,9,34,A,7,859,E,9,260,E,9,10.0,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,4.9,E,9,-9.0,E,9,33,A,7,859,E,9,260,E,9,9.2,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,3.2,E,9,-9.0,E,9,37,A,7,859,E,9,260,E,9,6.4,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,2.6,E,9,-9.0,E,9,39,A,7,859,E,9,280,E,9,4.6,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,2.0,E,9,-9.0,E,9,40,A,7,859,E,9,130,E,9,2.3,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,E,9,-2.6,E,9,-9.0,E,9,58,A,7,859,E,9,280,E,9,3.0,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,07:00,135,1337,48,1,28,163,1,31,31,1,28,5000,1,28,8600,1,31,4100,1,28,550,1,50,0,E,9,0,E,9,0.7,E,9,-9.0,E,9,44,A,7,859,E,9,290,E,9,3.4,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,08:00,426,1371,248,1,25,558,1,28,74,1,25,25700,1,25,49800,1,28,10200,1,25,1390,1,45,0,A,7,0,E,9,4.4,A,7,-9.0,E,9,34,A,7,859,E,9,270,A,7,4.1,A,7,64000,A,7,77777,A,7,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,09:00,695,1371,483,1,28,739,1,31,109,1,28,51100,1,28,73200,1,31,13900,1,28,2360,1,50,0,E,9,0,E,9,6.6,E,9,-11.0,E,9,24,A,7,859,E,9,260,E,9,4.6,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,10:00,919,1371,690,1,28,830,1,31,134,1,28,71800,1,28,82800,1,31,16200,1,28,3250,1,50,0,E,9,0,E,9,8.3,E,9,-11.0,E,9,22,A,7,859,E,9,230,E,9,5.0,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,11:00,1084,1371,844,1,28,878,1,31,150,1,28,88800,1,28,88400,1,31,18800,1,28,4850,1,50,0,E,9,0,E,9,10.0,E,9,-10.0,E,9,21,A,7,859,E,9,220,E,9,5.5,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,12:00,1178,1371,933,1,28,900,1,31,159,1,28,98700,1,28,90800,1,31,20500,1,28,6570,1,50,0,E,9,0,E,9,11.3,E,9,-11.0,E,9,18,A,7,859,E,9,210,E,9,5.9,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,13:00,1194,1371,948,1,28,904,1,31,160,1,28,100500,1,28,91300,1,31,20700,1,28,6980,1,50,0,E,9,0,E,9,12.4,E,9,-11.0,E,9,17,A,7,859,E,9,190,E,9,6.4,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,14:00,1133,1371,891,1,28,891,1,31,155,1,28,94100,1,28,89800,1,31,19700,1,28,5630,1,50,0,E,9,0,E,9,13.1,E,9,-12.0,E,9,14,A,7,859,E,9,170,E,9,6.8,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,15:00,997,1371,763,1,25,855,1,28,142,1,25,79900,1,25,85700,1,28,17400,1,25,3870,1,45,0,A,7,0,E,9,16.1,A,7,-13.0,E,9,11,A,7,859,E,9,240,A,7,5.1,A,7,96000,A,7,77777,A,7,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,16:00,796,1371,577,1,25,786,1,28,120,1,25,61400,1,25,79200,1,28,15200,1,25,2830,1,45,0,A,7,0,E,9,15.6,A,7,-13.0,E,9,11,A,7,859,E,9,250,A,7,10.3,A,7,96000,A,7,77777,A,7,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,17:00,544,1371,343,1,28,638,1,31,90,1,28,35900,1,28,60500,1,31,11800,1,28,1780,1,50,0,E,9,0,E,9,13.9,E,9,-13.0,E,9,12,A,7,859,E,9,270,E,9,10.8,E,9,-9900,?,0,21405,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,18:00,259,1371,121,1,28,364,1,31,52,1,28,12300,1,28,27100,1,31,7200,1,28,920,1,50,1,E,9,0,E,9,12.4,E,9,-13.0,E,9,14,A,7,859,E,9,280,E,9,7.7,E,9,-9900,?,0,20809,E,9,0.7,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,19:00,22,537,4,1,28,12,1,31,4,1,28,500,1,28,300,1,31,500,1,28,60,1,50,1,E,9,0,E,9,9.4,E,9,-13.0,E,9,17,A,7,859,E,9,270,E,9,4.6,E,9,-9900,?,0,20214,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,E,9,0,E,9,8.3,E,9,-13.0,E,9,18,A,7,859,E,9,280,E,9,3.0,E,9,-9900,?,0,19618,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,E,9,0,E,9,6.8,E,9,-12.0,E,9,22,A,7,859,E,9,280,E,9,2.9,E,9,-9900,?,0,18873,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,E,9,1,E,9,5.7,E,9,-11.0,E,9,26,A,7,859,E,9,270,E,9,2.8,E,9,-9900,?,0,18127,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,E,9,1,E,9,4.6,E,9,-12.0,E,9,26,A,7,859,E,9,270,E,9,2.6,E,9,-9900,?,0,17382,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/29/1991,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,E,9,1,E,9,3.5,E,9,-9.0,E,9,36,A,7,859,E,9,270,E,9,2.4,E,9,-9900,?,0,16636,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,E,9,1,E,9,2.4,E,9,-7.0,E,9,47,A,7,859,E,9,260,E,9,2.3,E,9,-9900,?,0,15891,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,E,9,2,E,9,1.4,E,9,-6.0,E,9,55,A,7,859,E,9,250,E,9,2.1,E,9,-9900,?,0,15145,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,E,9,2,E,9,0.5,E,9,-8.0,E,9,49,A,7,859,E,9,250,E,9,1.9,E,9,-9900,?,0,14400,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,E,9,2,E,9,-0.5,E,9,-9.0,E,9,48,A,7,859,E,9,250,E,9,1.7,E,9,-9900,?,0,13654,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,E,9,2,E,9,-1.2,E,9,-6.0,E,9,67,A,7,859,E,9,240,E,9,1.7,E,9,-9900,?,0,12909,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,E,9,2,E,9,-1.7,E,9,-6.0,E,9,69,A,7,859,E,9,230,E,9,1.5,E,9,-9900,?,0,12163,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,07:00,141,1359,56,1,28,272,1,31,28,1,28,5800,1,28,15800,1,31,4100,1,28,500,1,50,4,E,9,2,E,9,1.3,E,9,-3.0,E,9,71,A,7,859,E,9,260,E,9,3.1,E,9,-9900,?,0,11568,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,08:00,432,1371,290,1,25,793,1,28,40,1,25,30700,1,25,72100,1,28,7900,1,25,990,1,45,0,A,7,0,E,9,6.1,A,7,-2.0,E,9,55,A,7,859,E,9,290,A,7,4.6,A,7,80000,A,7,77777,A,7,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
03/30/1991,09:00,700,1371,526,1,28,918,1,31,56,1,28,55400,1,28,89800,1,31,9400,1,28,1440,1,50,0,E,9,0,E,9,8.6,E,9,-3.0,E,9,43,A,7,859,E,9,300,E,9,5.0,E,9,-9900,?,0,77777,E,9,0.6,E,8,0.073,F,8,0.190,F,8,-9900,-9900,?,0
